journey_date,train_number,seq,station_code,sched_arr,sched_dep,actual_arr,actual_dep,delay_at_dep_min,sec_congestion,sec_sr_km,sec_sr_speed,sec_fog
2026-09-02,12301,5,DDU,2026-09-03T00:35:00+05:30,2026-09-03T00:45:00+05:30,2026-09-03T00:33:07+05:30,2026-09-03T00:45:34+05:30,0.58228,0,0,0,0
2026-09-02,12301,6,PRYJ,2026-09-03T02:28:00+05:30,2026-09-03T02:30:00+05:30,2026-09-03T02:23:01+05:30,2026-09-03T02:30:00+05:30,0.0,0,0,0,0
2026-09-02,12301,7,CNB,2026-09-03T04:45:00+05:30,2026-09-03T04:50:00+05:30,2026-09-03T04:39:36+05:30,2026-09-03T04:50:00+05:30,0.0,0,0,0,0
2026-09-02,12301,8,NDLS,2026-09-03T10:00:00+05:30,,2026-09-03T09:52:30+05:30,,,0,0,0,0
2026-09-02,12302,1,NDLS,,2026-09-02T16:55:00+05:30,,2026-09-02T16:57:58+05:30,2.96965,,,,
2026-09-02,12302,2,CNB,2026-09-02T22:00:00+05:30,2026-09-02T22:05:00+05:30,2026-09-02T21:58:12+05:30,2026-09-02T22:05:00+05:30,0.0,0,0,0,0
2026-09-02,12302,3,PRYJ,2026-09-03T00:15:00+05:30,2026-09-03T00:17:00+05:30,2026-09-03T00:04:41+05:30,2026-09-03T00:17:00+05:30,0.0,0,0,0,0
2026-09-02,12302,4,DDU,2026-09-03T02:00:00+05:30,2026-09-03T02:10:00+05:30,2026-09-03T02:00:50+05:30,2026-09-03T02:16:45+05:30,6.76427,0,0,0,0
2026-09-02,12302,5,GAYA,2026-09-03T04:39:00+05:30,2026-09-03T04:42:00+05:30,2026-09-03T04:38:00+05:30,2026-09-03T04:42:32+05:30,0.53639,0,0,0,0
2026-09-02,12302,6,DHN,2026-09-03T06:57:00+05:30,2026-09-03T07:02:00+05:30,2026-09-03T06:52:44+05:30,2026-09-03T07:02:00+05:30,0.0,0,0,0,0
2026-09-02,12302,7,ASN,2026-09-03T07:55:00+05:30,2026-09-03T07:57:00+05:30,2026-09-03T07:46:36+05:30,2026-09-03T07:57:00+05:30,0.0,0,0,0,0
2026-09-02,12302,8,HWH,2026-09-03T09:55:00+05:30,,2026-09-03T09:47:22+05:30,,,0,0,0,0
2026-09-03,12301,1,HWH,,2026-09-03T16:50:00+05:30,,2026-09-03T16:54:02+05:30,4.0403,,,,
2026-09-03,12301,2,ASN,2026-09-03T18:48:00+05:30,2026-09-03T18:50:00+05:30,2026-09-03T18:48:28+05:30,2026-09-03T18:52:58+05:30,2.97531,0,0,0,0
2026-09-03,12301,3,DHN,2026-09-03T19:43:00+05:30,2026-09-03T19:48:00+05:30,2026-09-03T19:43:50+05:30,2026-09-03T19:56:10+05:30,8.1744,0,0,0,0
2026-09-03,12301,4,GAYA,2026-09-03T22:03:00+05:30,2026-09-03T22:06:00+05:30,2026-09-03T22:00:31+05:30,2026-09-03T22:06:13+05:30,0.23058,0,0,0,0
2026-09-03,12301,5,DDU,2026-09-04T00:35:00+05:30,2026-09-04T00:45:00+05:30,2026-09-04T00:19:44+05:30,2026-09-04T00:45:00+05:30,0.0,0,0,0,0
2026-09-03,12301,6,PRYJ,2026-09-04T02:28:00+05:30,2026-09-04T02:30:00+05:30,2026-09-04T02:23:19+05:30,2026-09-04T02:30:00+05:30,0.0,0,0,0,0
2026-09-03,12301,7,CNB,2026-09-04T04:45:00+05:30,2026-09-04T04:50:00+05:30,2026-09-04T04:32:08+05:30,2026-09-04T04:50:00+05:30,0.0,0,0,0,0
2026-09-03,12301,8,NDLS,2026-09-04T10:00:00+05:30,,2026-09-04T09:44:47+05:30,,,0,0,0,0
2026-09-03,12302,1,NDLS,,2026-09-03T16:55:00+05:30,,2026-09-03T16:59:02+05:30,4.03554,,,,
2026-09-03,12302,2,CNB,2026-09-03T22:00:00+05:30,2026-09-03T22:05:00+05:30,2026-09-03T21:42:10+05:30,2026-09-03T22:05:00+05:30,0.0,0,0,0,0
2026-09-03,12302,3,PRYJ,2026-09-04T00:15:00+05:30,2026-09-04T00:17:00+05:30,2026-09-04T00:01:06+05:30,2026-09-04T00:17:00+05:30,0.0,0,0,0,0
2026-09-03,12302,4,DDU,2026-09-04T02:00:00+05:30,2026-09-04T02:10:00+05:30,2026-09-04T01:50:39+05:30,2026-09-04T02:10:00+05:30,0.0,0,0,0,0
2026-09-03,12302,5,GAYA,2026-09-04T04:39:00+05:30,2026-09-04T04:42:00+05:30,2026-09-04T04:56:46+05:30,2026-09-04T04:59:59+05:30,17.99879,0,0,0,1
2026-09-03,12302,6,DHN,2026-09-04T06:57:00+05:30,2026-09-04T07:02:00+05:30,2026-09-04T07:19:23+05:30,2026-09-04T07:28:02+05:30,26.0454,0,0,0,1
2026-09-03,12302,7,ASN,2026-09-04T07:55:00+05:30,2026-09-04T07:57:00+05:30,2026-09-04T08:30:11+05:30,2026-09-04T08:32:48+05:30,35.80744,0,0,0,1
2026-09-03,12302,8,HWH,2026-09-04T09:55:00+05:30,,2026-09-04T10:37:12+05:30,,,0,0,0,1
2026-09-04,12301,1,HWH,,2026-09-04T16:50:00+05:30,,2026-09-04T16:51:51+05:30,1.86404,,,,
2026-09-04,12301,2,ASN,2026-09-04T18:48:00+05:30,2026-09-04T18:50:00+05:30,2026-09-04T18:56:28+05:30,2026-09-04T18:57:48+05:30,7.81221,0,0,0,0
2026-09-04,12301,3,DHN,2026-09-04T19:43:00+05:30,2026-09-04T19:48:00+05:30,2026-09-04T19:46:06+05:30,2026-09-04T19:54:20+05:30,6.33396,0,0,0,0
2026-09-04,12301,4,GAYA,2026-09-04T22:03:00+05:30,2026-09-04T22:06:00+05:30,2026-09-04T22:05:13+05:30,2026-09-04T22:10:02+05:30,4.04023,0,0,0,0
2026-09-04,12301,5,DDU,2026-09-05T00:35:00+05:30,2026-09-05T00:45:00+05:30,2026-09-05T00:48:30+05:30,2026-09-05T01:00:28+05:30,15.47108,1,0,0,0
2026-09-04,12301,6,PRYJ,2026-09-05T02:28:00+05:30,2026-09-05T02:30:00+05:30,2026-09-05T02:42:52+05:30,2026-09-05T02:47:41+05:30,17.68517,0,0,0,0
2026-09-04,12301,7,CNB,2026-09-05T04:45:00+05:30,2026-09-05T04:50:00+05:30,2026-09-05T05:12:12+05:30,2026-09-05T05:17:22+05:30,27.36876,1,0,0,0
2026-09-04,12301,8,NDLS,2026-09-05T10:00:00+05:30,,2026-09-05T10:31:02+05:30,,,0,0,0,0
2026-09-04,12302,1,NDLS,,2026-09-04T16:55:00+05:30,,2026-09-04T16:58:17+05:30,3.28652,,,,
2026-09-04,12302,2,CNB,2026-09-04T22:00:00+05:30,2026-09-04T22:05:00+05:30,2026-09-04T21:48:26+05:30,2026-09-04T22:06:52+05:30,1.87519,1,0,0,0
2026-09-04,12302,3,PRYJ,2026-09-05T00:15:00+05:30,2026-09-05T00:17:00+05:30,2026-09-05T00:19:36+05:30,2026-09-05T00:25:05+05:30,8.09662,0,0,0,0
2026-09-04,12302,4,DDU,2026-09-05T02:00:00+05:30,2026-09-05T02:10:00+05:30,2026-09-05T02:23:01+05:30,2026-09-05T02:42:33+05:30,32.55932,1,0,0,0
2026-09-04,12302,5,GAYA,2026-09-05T04:39:00+05:30,2026-09-05T04:42:00+05:30,2026-09-05T04:59:07+05:30,2026-09-05T05:03:57+05:30,21.96526,0,0,0,0
2026-09-04,12302,6,DHN,2026-09-05T06:57:00+05:30,2026-09-05T07:02:00+05:30,2026-09-05T07:15:45+05:30,2026-09-05T07:20:56+05:30,18.94031,0,0,0,0
2026-09-04,12302,7,ASN,2026-09-05T07:55:00+05:30,2026-09-05T07:57:00+05:30,2026-09-05T08:11:24+05:30,2026-09-05T08:16:04+05:30,19.08249,0,0,0,0
2026-09-04,12302,8,HWH,2026-09-05T09:55:00+05:30,,2026-09-05T09:59:16+05:30,,,0,0,0,0
2026-09-05,12301,1,HWH,,2026-09-05T16:50:00+05:30,,2026-09-05T16:51:00+05:30,1.01356,,,,
2026-09-05,12301,2,ASN,2026-09-05T18:48:00+05:30,2026-09-05T18:50:00+05:30,2026-09-05T18:34:57+05:30,2026-09-05T18:50:00+05:30,0.0,0,0,0,0
2026-09-05,12301,3,DHN,2026-09-05T19:43:00+05:30,2026-09-05T19:48:00+05:30,2026-09-05T19:39:15+05:30,2026-09-05T19:48:00+05:30,0.0,0,0,0,0
2026-09-05,12301,4,GAYA,2026-09-05T22:03:00+05:30,2026-09-05T22:06:00+05:30,2026-09-05T21:54:17+05:30,2026-09-05T22:06:00+05:30,0.0,0,0,0,0
2026-09-05,12301,5,DDU,2026-09-06T00:35:00+05:30,2026-09-06T00:45:00+05:30,2026-09-06T00:47:58+05:30,2026-09-06T01:05:21+05:30,20.35769,1,0,0,0
2026-09-05,12301,6,PRYJ,2026-09-06T02:28:00+05:30,2026-09-06T02:30:00+05:30,2026-09-06T02:36:03+05:30,2026-09-06T02:38:22+05:30,8.36691,0,0,0,0
2026-09-05,12301,7,CNB,2026-09-06T04:45:00+05:30,2026-09-06T04:50:00+05:30,2026-09-06T04:54:37+05:30,2026-09-06T05:00:52+05:30,10.87976,1,0,0,0
2026-09-05,12301,8,NDLS,2026-09-06T10:00:00+05:30,,2026-09-06T09:35:38+05:30,,,0,0,0,0
2026-09-05,12302,1,NDLS,,2026-09-05T16:55:00+05:30,,2026-09-05T16:55:03+05:30,0.05978,,,,
2026-09-05,12302,2,CNB,2026-09-05T22:00:00+05:30,2026-09-05T22:05:00+05:30,2026-09-05T22:09:13+05:30,2026-09-05T22:16:22+05:30,11.37399,1,0,0,0
2026-09-05,12302,3,PRYJ,2026-09-06T00:15:00+05:30,2026-09-06T00:17:00+05:30,2026-09-06T00:19:47+05:30,2026-09-06T00:32:12+05:30,15.21415,0,0,0,0
2026-09-05,12302,4,DDU,2026-09-06T02:00:00+05:30,2026-09-06T02:10:00+05:30,2026-09-06T02:25:39+05:30,2026-09-06T02:39:11+05:30,29.19122,1,0,0,0
2026-09-05,12302,5,GAYA,2026-09-06T04:39:00+05:30,2026-09-06T04:42:00+05:30,2026-09-06T05:02:03+05:30,2026-09-06T05:04:53+05:30,22.89747,0,0,0,0
2026-09-05,12302,6,DHN,2026-09-06T06:57:00+05:30,2026-09-06T07:02:00+05:30,2026-09-06T07:17:33+05:30,2026-09-06T07:33:18+05:30,31.31425,0,0,0,0
2026-09-05,12302,7,ASN,2026-09-06T07:55:00+05:30,2026-09-06T07:57:00+05:30,2026-09-06T08:22:12+05:30,2026-09-06T08:24:36+05:30,27.60443,0,0,0,0
2026-09-05,12302,8,HWH,2026-09-06T09:55:00+05:30,,2026-09-06T10:13:41+05:30,,,0,0,0,0
2026-09-06,12301,1,HWH,,2026-09-06T16:50:00+05:30,,2026-09-06T16:51:13+05:30,1.22892,,,,
2026-09-06,12301,2,ASN,2026-09-06T18:48:00+05:30,2026-09-06T18:50:00+05:30,2026-09-06T18:37:40+05:30,2026-09-06T18:50:00+05:30,0.0,0,0,0,0
2026-09-06,12301,3,DHN,2026-09-06T19:43:00+05:30,2026-09-06T19:48:00+05:30,2026-09-06T19:41:35+05:30,2026-09-06T19:48:44+05:30,0.74462,0,0,0,0
2026-09-06,12301,4,GAYA,2026-09-06T22:03:00+05:30,2026-09-06T22:06:00+05:30,2026-09-06T22:06:50+05:30,2026-09-06T22:10:38+05:30,4.64551,0,0,0,0
2026-09-06,12301,5,DDU,2026-09-07T00:35:00+05:30,2026-09-07T00:45:00+05:30,2026-09-07T00:30:46+05:30,2026-09-07T00:45:00+05:30,0.0,0,0,0,0
2026-09-06,12301,6,PRYJ,2026-09-07T02:28:00+05:30,2026-09-07T02:30:00+05:30,2026-09-07T02:22:37+05:30,2026-09-07T02:30:00+05:30,0.0,0,0,0,0
2026-09-06,12301,7,CNB,2026-09-07T04:45:00+05:30,2026-09-07T04:50:00+05:30,2026-09-07T04:44:04+05:30,2026-09-07T04:50:00+05:30,0.0,0,0,0,0
2026-09-06,12301,8,NDLS,2026-09-07T10:00:00+05:30,,2026-09-07T09:46:26+05:30,,,0,0,0,0
2026-09-06,12302,1,NDLS,,2026-09-06T16:55:00+05:30,,2026-09-06T17:31:00+05:30,36.00806,,,,
2026-09-06,12302,2,CNB,2026-09-06T22:00:00+05:30,2026-09-06T22:05:00+05:30,2026-09-06T22:05:31+05:30,2026-09-06T22:09:48+05:30,4.80719,0,0,0,0
2026-09-06,12302,3,PRYJ,2026-09-07T00:15:00+05:30,2026-09-07T00:17:00+05:30,2026-09-07T00:13:23+05:30,2026-09-07T00:17:00+05:30,0.0,0,0,0,0
2026-09-06,12302,4,DDU,2026-09-07T02:00:00+05:30,2026-09-07T02:10:00+05:30,2026-09-07T01:52:21+05:30,2026-09-07T02:10:00+05:30,0.0,0,0,0,0
2026-09-06,12302,5,GAYA,2026-09-07T04:39:00+05:30,2026-09-07T04:42:00+05:30,2026-09-07T04:32:01+05:30,2026-09-07T04:42:00+05:30,0.0,0,0,0,0
2026-09-06,12302,6,DHN,2026-09-07T06:57:00+05:30,2026-09-07T07:02:00+05:30,2026-09-07T06:46:38+05:30,2026-09-07T07:02:00+05:30,0.0,0,0,0,0
2026-09-06,12302,7,ASN,2026-09-07T07:55:00+05:30,2026-09-07T07:57:00+05:30,2026-09-07T07:55:55+05:30,2026-09-07T07:59:23+05:30,2.39443,0,0,0,0
2026-09-06,12302,8,HWH,2026-09-07T09:55:00+05:30,,2026-09-07T09:50:10+05:30,,,0,0,0,0
2026-09-07,12301,1,HWH,,2026-09-07T16:50:00+05:30,,2026-09-07T16:51:09+05:30,1.16312,,,,
2026-09-07,12301,2,ASN,2026-09-07T18:48:00+05:30,2026-09-07T18:50:00+05:30,2026-09-07T18:47:44+05:30,2026-09-07T18:52:19+05:30,2.33098,0,0,0,0
2026-09-07,12301,3,DHN,2026-09-07T19:43:00+05:30,2026-09-07T19:48:00+05:30,2026-09-07T19:45:21+05:30,2026-09-07T20:00:05+05:30,12.08887,0,0,0,0
2026-09-07,12301,4,GAYA,2026-09-07T22:03:00+05:30,2026-09-07T22:06:00+05:30,2026-09-07T22:13:54+05:30,2026-09-07T22:20:12+05:30,14.21448,0,0,0,0
2026-09-07,12301,5,DDU,2026-09-08T00:35:00+05:30,2026-09-08T00:45:00+05:30,2026-09-08T00:55:37+05:30,2026-09-08T01:06:36+05:30,21.60442,1,0,0,0
2026-09-07,12301,6,PRYJ,2026-09-08T02:28:00+05:30,2026-09-08T02:30:00+05:30,2026-09-08T02:43:27+05:30,2026-09-08T02:49:11+05:30,19.19779,0,0,0,0
2026-09-07,12301,7,CNB,2026-09-08T04:45:00+05:30,2026-09-08T04:50:00+05:30,2026-09-08T05:23:09+05:30,2026-09-08T05:28:01+05:30,38.02107,1,0,0,0
2026-09-07,12301,8,NDLS,2026-09-08T10:00:00+05:30,,2026-09-08T10:36:30+05:30,,,0,0,0,0
2026-09-07,12302,1,NDLS,,2026-09-07T16:55:00+05:30,,2026-09-07T16:57:56+05:30,2.94475,,,,
2026-09-07,12302,2,CNB,2026-09-07T22:00:00+05:30,2026-09-07T22:05:00+05:30,2026-09-07T21:32:27+05:30,2026-09-07T22:05:00+05:30,0.0,0,0,0,0
2026-09-07,12302,3,PRYJ,2026-09-08T00:15:00+05:30,2026-09-08T00:17:00+05:30,2026-09-08T00:12:42+05:30,2026-09-08T00:17:00+05:30,0.0,0,0,0,0
2026-09-07,12302,4,DDU,2026-09-08T02:00:00+05:30,2026-09-08T02:10:00+05:30,2026-09-08T02:24:35+05:30,2026-09-08T02:36:47+05:30,26.78662,0,26.17614,30,0
2026-09-07,12302,5,GAYA,2026-09-08T04:39:00+05:30,2026-09-08T04:42:00+05:30,2026-09-08T04:56:44+05:30,2026-09-08T05:00:28+05:30,18.48267,0,0,0,0
2026-09-07,12302,6,DHN,2026-09-08T06:57:00+05:30,2026-09-08T07:02:00+05:30,2026-09-08T07:11:06+05:30,2026-09-08T07:19:55+05:30,17.92932,0,0,0,0
2026-09-07,12302,7,ASN,2026-09-08T07:55:00+05:30,2026-09-08T07:57:00+05:30,2026-09-08T08:10:31+05:30,2026-09-08T08:11:34+05:30,14.57826,0,0,0,0
2026-09-07,12302,8,HWH,2026-09-08T09:55:00+05:30,,2026-09-08T10:01:33+05:30,,,0,0,0,0
2026-09-08,12301,1,HWH,,2026-09-08T16:50:00+05:30,,2026-09-08T16:53:56+05:30,3.9351,,,,
2026-09-08,12301,2,ASN,2026-09-08T18:48:00+05:30,2026-09-08T18:50:00+05:30,2026-09-08T18:46:40+05:30,2026-09-08T18:52:04+05:30,2.07584,0,0,0,0
2026-09-08,12301,3,DHN,2026-09-08T19:43:00+05:30,2026-09-08T19:48:00+05:30,2026-09-08T19:43:52+05:30,2026-09-08T19:52:01+05:30,4.02655,0,0,0,0
2026-09-08,12301,4,GAYA,2026-09-08T22:03:00+05:30,2026-09-08T22:06:00+05:30,2026-09-08T22:00:41+05:30,2026-09-08T22:06:00+05:30,0.0,0,0,0,0
2026-09-08,12301,5,DDU,2026-09-09T00:35:00+05:30,2026-09-09T00:45:00+05:30,2026-09-09T00:17:40+05:30,2026-09-09T00:45:00+05:30,0.0,0,0,0,0
2026-09-08,12301,6,PRYJ,2026-09-09T02:28:00+05:30,2026-09-09T02:30:00+05:30,2026-09-09T02:24:15+05:30,2026-09-09T02:30:00+05:30,0.0,0,0,0,1
2026-09-08,12301,7,CNB,2026-09-09T04:45:00+05:30,2026-09-09T04:50:00+05:30,2026-09-09T05:09:34+05:30,2026-09-09T05:18:30+05:30,28.5024,0,0,0,1
2026-09-08,12301,8,NDLS,2026-09-09T10:00:00+05:30,,2026-09-09T11:01:53+05:30,,,0,0,0,1
2026-09-08,12302,1,NDLS,,2026-09-08T16:55:00+05:30,,2026-09-08T16:55:16+05:30,0.26778,,,,
2026-09-08,12302,2,CNB,2026-09-08T22:00:00+05:30,2026-09-08T22:05:00+05:30,2026-09-08T21:48:52+05:30,2026-09-08T22:05:00+05:30,0.0,0,0,0,0
2026-09-08,12302,3,PRYJ,2026-09-09T00:15:00+05:30,2026-09-09T00:17:00+05:30,2026-09-09T00:09:12+05:30,2026-09-09T00:17:00+05:30,0.0,0,0,0,0
2026-09-08,12302,4,DDU,2026-09-09T02:00:00+05:30,2026-09-09T02:10:00+05:30,2026-09-09T01:55:45+05:30,2026-09-09T02:10:39+05:30,0.65245,0,0,0,0
2026-09-08,12302,5,GAYA,2026-09-09T04:39:00+05:30,2026-09-09T04:42:00+05:30,2026-09-09T04:32:32+05:30,2026-09-09T04:42:00+05:30,0.0,0,0,0,0
2026-09-08,12302,6,DHN,2026-09-09T06:57:00+05:30,2026-09-09T07:02:00+05:30,2026-09-09T06:48:01+05:30,2026-09-09T07:02:00+05:30,0.0,0,0,0,0
2026-09-08,12302,7,ASN,2026-09-09T07:55:00+05:30,2026-09-09T07:57:00+05:30,2026-09-09T07:50:53+05:30,2026-09-09T07:57:00+05:30,0.0,0,0,0,0
2026-09-08,12302,8,HWH,2026-09-09T09:55:00+05:30,,2026-09-09T09:45:36+05:30,,,0,0,0,0
2026-09-09,12301,1,HWH,,2026-09-09T16:50:00+05:30,,2026-09-09T16:51:51+05:30,1.8551,,,,
2026-09-09,12301,2,ASN,2026-09-09T18:48:00+05:30,2026-09-09T18:50:00+05:30,2026-09-09T18:42:05+05:30,2026-09-09T18:50:00+05:30,0.0,0,0,0,0
2026-09-09,12301,3,DHN,2026-09-09T19:43:00+05:30,2026-09-09T19:48:00+05:30,2026-09-09T19:45:56+05:30,2026-09-09T19:50:25+05:30,2.42212,0,0,0,0
2026-09-09,12301,4,GAYA,2026-09-09T22:03:00+05:30,2026-09-09T22:06:00+05:30,2026-09-09T21:55:59+05:30,2026-09-09T22:06:50+05:30,0.83836,0,0,0,0
2026-09-09,12301,5,DDU,2026-09-10T00:35:00+05:30,2026-09-10T00:45:00+05:30,2026-09-10T00:55:50+05:30,2026-09-10T01:08:16+05:30,23.2822,1,0,0,0
2026-09-09,12301,6,PRYJ,2026-09-10T02:28:00+05:30,2026-09-10T02:30:00+05:30,2026-09-10T02:46:33+05:30,2026-09-10T02:49:31+05:30,19.53327,0,0,0,0
2026-09-09,12301,7,CNB,2026-09-10T04:45:00+05:30,2026-09-10T04:50:00+05:30,2026-09-10T05:12:28+05:30,2026-09-10T05:19:03+05:30,29.05662,1,0,0,0
2026-09-09,12301,8,NDLS,2026-09-10T10:00:00+05:30,,2026-09-10T10:34:50+05:30,,,0,0,0,0
2026-09-09,12302,1,NDLS,,2026-09-09T16:55:00+05:30,,2026-09-09T16:59:44+05:30,4.74531,,,,
2026-09-09,12302,2,CNB,2026-09-09T22:00:00+05:30,2026-09-09T22:05:00+05:30,2026-09-09T22:23:08+05:30,2026-09-09T22:29:19+05:30,24.31862,1,0,0,0
2026-09-09,12302,3,PRYJ,2026-09-10T00:15:00+05:30,2026-09-10T00:17:00+05:30,2026-09-10T01:13:18+05:30,2026-09-10T01:14:45+05:30,57.75138,0,28.21609,30,0
2026-09-09,12302,4,DDU,2026-09-10T02:00:00+05:30,2026-09-10T02:10:00+05:30,2026-09-10T03:12:46+05:30,2026-09-10T03:24:22+05:30,74.37554,1,0,0,0
2026-09-09,12302,5,GAYA,2026-09-10T04:39:00+05:30,2026-09-10T04:42:00+05:30,2026-09-10T05:43:41+05:30,2026-09-10T05:46:14+05:30,64.24979,0,0,0,0
2026-09-09,12302,6,DHN,2026-09-10T06:57:00+05:30,2026-09-10T07:02:00+05:30,2026-09-10T07:55:04+05:30,2026-09-10T08:03:53+05:30,61.89935,0,0,0,0
2026-09-09,12302,7,ASN,2026-09-10T07:55:00+05:30,2026-09-10T07:57:00+05:30,2026-09-10T09:00:08+05:30,2026-09-10T09:05:32+05:30,68.54787,0,0,0,0
2026-09-09,12302,8,HWH,2026-09-10T09:55:00+05:30,,2026-09-10T10:53:34+05:30,,,0,0,0,0
2026-09-10,12301,1,HWH,,2026-09-10T16:50:00+05:30,,2026-09-10T16:52:21+05:30,2.36523,,,,
2026-09-10,12301,2,ASN,2026-09-10T18:48:00+05:30,2026-09-10T18:50:00+05:30,2026-09-10T18:54:04+05:30,2026-09-10T18:56:44+05:30,6.73829,0,0,0,0
2026-09-10,12301,3,DHN,2026-09-10T19:43:00+05:30,2026-09-10T19:48:00+05:30,2026-09-10T19:49:18+05:30,2026-09-10T19:57:54+05:30,9.9115,0,0,0,0
2026-09-10,12301,4,GAYA,2026-09-10T22:03:00+05:30,2026-09-10T22:06:00+05:30,2026-09-10T22:01:03+05:30,2026-09-10T22:06:00+05:30,0.0,0,0,0,0
2026-09-10,12301,5,DDU,2026-09-11T00:35:00+05:30,2026-09-11T00:45:00+05:30,2026-09-11T00:41:58+05:30,2026-09-11T00:51:38+05:30,6.64452,0,11.96435,30,0
2026-09-10,12301,6,PRYJ,2026-09-11T02:28:00+05:30,2026-09-11T02:30:00+05:30,2026-09-11T02:44:31+05:30,2026-09-11T02:48:45+05:30,18.75969,0,0,0,1
2026-09-10,12301,7,CNB,2026-09-11T04:45:00+05:30,2026-09-11T04:50:00+05:30,2026-09-11T05:16:44+05:30,2026-09-11T05:24:27+05:30,34.45233,0,0,0,1
2026-09-10,12301,8,NDLS,2026-09-11T10:00:00+05:30,,2026-09-11T11:03:46+05:30,,,0,0,0,1
2026-09-10,12302,1,NDLS,,2026-09-10T16:55:00+05:30,,2026-09-10T16:57:32+05:30,2.53398,,,,
2026-09-10,12302,2,CNB,2026-09-10T22:00:00+05:30,2026-09-10T22:05:00+05:30,2026-09-10T21:29:51+05:30,2026-09-10T22:05:00+05:30,0.0,0,0,0,0
2026-09-10,12302,3,PRYJ,2026-09-11T00:15:00+05:30,2026-09-11T00:17:00+05:30,2026-09-11T00:03:54+05:30,2026-09-11T00:17:00+05:30,0.0,0,0,0,0
2026-09-10,12302,4,DDU,2026-09-11T02:00:00+05:30,2026-09-11T02:10:00+05:30,2026-09-11T01:53:20+05:30,2026-09-11T02:10:00+05:30,0.0,0,0,0,0
2026-09-10,12302,5,GAYA,2026-09-11T04:39:00+05:30,2026-09-11T04:42:00+05:30,2026-09-11T04:35:13+05:30,2026-09-11T04:42:00+05:30,0.0,0,0,0,0
2026-09-10,12302,6,DHN,2026-09-11T06:57:00+05:30,2026-09-11T07:02:00+05:30,2026-09-11T06:52:28+05:30,2026-09-11T07:02:00+05:30,0.0,0,0,0,0
2026-09-10,12302,7,ASN,2026-09-11T07:55:00+05:30,2026-09-11T07:57:00+05:30,2026-09-11T07:52:23+05:30,2026-09-11T08:02:44+05:30,5.73723,0,0,0,0
2026-09-10,12302,8,HWH,2026-09-11T09:55:00+05:30,,2026-09-11T10:26:53+05:30,,,0,27.07643,30,0
2026-09-11,12301,1,HWH,,2026-09-11T16:50:00+05:30,,2026-09-11T17:11:11+05:30,21.1845,,,,
2026-09-11,12301,2,ASN,2026-09-11T18:48:00+05:30,2026-09-11T18:50:00+05:30,2026-09-11T18:58:53+05:30,2026-09-11T18:59:56+05:30,9.93518,0,0,0,0
2026-09-11,12301,3,DHN,2026-09-11T19:43:00+05:30,2026-09-11T19:48:00+05:30,2026-09-11T19:46:22+05:30,2026-09-11T20:00:09+05:30,12.15099,0,0,0,0
2026-09-11,12301,4,GAYA,2026-09-11T22:03:00+05:30,2026-09-11T22:06:00+05:30,2026-09-11T22:07:52+05:30,2026-09-11T22:13:05+05:30,7.08752,0,0,0,0
2026-09-11,12301,5,DDU,2026-09-12T00:35:00+05:30,2026-09-12T00:45:00+05:30,2026-09-12T00:42:07+05:30,2026-09-12T00:52:52+05:30,7.87435,0,0,0,0
2026-09-11,12301,6,PRYJ,2026-09-12T02:28:00+05:30,2026-09-12T02:30:00+05:30,2026-09-12T02:26:59+05:30,2026-09-12T02:30:00+05:30,0.0,0,0,0,0
2026-09-11,12301,7,CNB,2026-09-12T04:45:00+05:30,2026-09-12T04:50:00+05:30,2026-09-12T04:31:07+05:30,2026-09-12T04:50:00+05:30,0.0,0,0,0,0
2026-09-11,12301,8,NDLS,2026-09-12T10:00:00+05:30,,2026-09-12T09:34:10+05:30,,,0,0,0,0
2026-09-11,12302,1,NDLS,,2026-09-11T16:55:00+05:30,,2026-09-11T16:55:32+05:30,0.54052,,,,
2026-09-11,12302,2,CNB,2026-09-11T22:00:00+05:30,2026-09-11T22:05:00+05:30,2026-09-11T21:30:12+05:30,2026-09-11T22:05:00+05:30,0.0,0,0,0,0
2026-09-11,12302,3,PRYJ,2026-09-12T00:15:00+05:30,2026-09-12T00:17:00+05:30,2026-09-12T00:09:26+05:30,2026-09-12T00:17:00+05:30,0.0,0,0,0,0
2026-09-11,12302,4,DDU,2026-09-12T02:00:00+05:30,2026-09-12T02:10:00+05:30,2026-09-12T02:16:14+05:30,2026-09-12T02:28:38+05:30,18.63947,0,22.00067,45,0
2026-09-11,12302,5,GAYA,2026-09-12T04:39:00+05:30,2026-09-12T04:42:00+05:30,2026-09-12T04:54:39+05:30,2026-09-12T04:58:44+05:30,16.74417,0,0,0,0
2026-09-11,12302,6,DHN,2026-09-12T06:57:00+05:30,2026-09-12T07:02:00+05:30,2026-09-12T07:00:37+05:30,2026-09-12T07:08:09+05:30,6.16447,0,0,0,0
2026-09-11,12302,7,ASN,2026-09-12T07:55:00+05:30,2026-09-12T07:57:00+05:30,2026-09-12T07:56:30+05:30,2026-09-12T08:00:10+05:30,3.17387,0,0,0,0
2026-09-11,12302,8,HWH,2026-09-12T09:55:00+05:30,,2026-09-12T09:53:11+05:30,,,0,0,0,0
2026-09-12,12301,1,HWH,,2026-09-12T16:50:00+05:30,,2026-09-12T16:52:32+05:30,2.53657,,,,
